ping_time,route,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-23T22:06:11.589175,99,47376,31.976114,35.887657,25.47,1,58-47376,10627,N/A
2025-11-23T22:06:11.589175,99,11924,32.001106,35.87689,312.7,1,58-11924,10620,N/A
2025-11-23T22:06:11.589175,99,78890,31.945354,35.92871,193.9,1,58-78890,10643,N/A
2025-11-23T22:06:11.589175,99,55857,32.018272,35.8653,319.39,1,58-55857,10615,N/A
2025-11-23T22:06:11.589175,99,63779,32.019287,35.86422,314.31,1,58-63779,10615,N/A
2025-11-23T22:06:11.589175,99,11649,32.000515,36.014538,0,1,58-11649,10636,N/A
2025-11-23T22:06:11.589175,99,75259,32.000603,36.014214,14,1,58-75259,10635,N/A
2025-11-23T22:06:11.589175,99,11721,31.998644,35.997215,59.42,1,58-11721,10643,N/A
2025-11-23T22:06:11.589175,99,11514,31.999512,36.01429,0,1,58-11514,10635,N/A
2025-11-23T22:06:11.589175,99,56867,31.945364,35.928547,28.1,1,58-56867,10643,N/A
2025-11-23T22:06:11.589175,99,76678,32.022945,35.84775,248.8,1,58-76678,10613,N/A
2025-11-23T22:06:11.589175,99,11499,32.000122,36.016075,111.99,1,58-11499,10635,N/A
2025-11-23T22:06:11.589175,99,11682,31.999409,36.015446,0,1,58-11682,10635,N/A
2025-11-23T22:06:11.589175,99,11532,31.998968,36.015446,0,1,58-11532,10627,N/A
2025-11-23T22:06:11.589175,100,11023,31.992928,35.88953,127.42,0,58-11023,10618,N/A
2025-11-23T22:06:11.589175,100,11517,32.01827,35.865242,0,0,58-11517,11671,N/A
2025-11-23T22:06:11.589175,100,52302,31.98945,35.893887,138,0,58-52302,10622,N/A
2025-11-23T22:06:11.589175,100,15417,32.0208,35.84269,285.5,0,58-15417,10612,N/A
2025-11-23T22:06:11.589175,100,11712,31.987188,35.90276,84.85,0,58-11712,10625,N/A
2025-11-23T22:06:11.589175,100,16863,32.02131,35.842525,0,0,58-16863,10612,N/A
2025-11-23T22:06:11.589175,100,93641,31.980482,35.940205,197.6,0,58-93641,11650,N/A
2025-11-23T22:06:11.589175,100,10990,31.960169,35.95707,338.84,0,58-10990,11651,N/A
2025-11-23T22:06:11.589175,100,40779,32.021286,35.842876,50.7,0,58-40779,10612,N/A
2025-11-23T22:06:11.589175,100,11505,32.020836,35.842678,0,0,58-11505,10612,N/A
2025-11-23T22:06:11.589175,100,11436,32.031708,35.881035,0,0,58-11436,10613,N/A
2025-11-23T22:06:11.589175,100,11715,31.960135,35.95763,241.64,0,58-11715,11652,N/A
2025-11-23T22:06:11.589175,100,48886,32.020996,35.842335,271,0,58-48886,10612,N/A
2025-11-23T22:06:11.589175,100,28384,31.960075,35.95758,252.9,0,58-28384,11652,N/A
2025-11-23T22:06:11.589175,100,30732,31.999546,36.01374,137.3,0,58-30732,10612,N/A
2025-11-23T22:06:11.589175,100,25856,31.999945,36.014347,329.3,0,58-25856,10613,N/A
2025-11-23T22:06:11.589175,100,80072,31.960484,35.95722,40.4,0,58-80072,11652,N/A
2025-11-23T22:06:11.589175,100,68570,31.960735,35.95748,36.5,0,58-68570,11652,N/A
2025-11-23T22:06:11.589175,100,32725,31.960182,35.95704,351.2,0,58-32725,11652,N/A
2025-11-23T22:06:11.589175,100,11523,32.02163,35.84337,48.99,0,58-11523,10612,N/A
2025-11-23T22:06:11.589175,100,11020,31.962444,35.956882,139.57,0,58-11020,11652,N/A
2025-11-23T22:06:11.589175,100,98191,31.960897,35.957626,353.6,0,58-98191,11652,N/A
2025-11-23T22:06:11.589175,100,11008,31.960814,35.95757,0,0,58-11008,11652,N/A
2025-11-23T22:06:11.589175,100,29502,32.021595,35.84242,138.1,0,58-29502,11653,N/A
2025-11-23T22:06:11.589175,100,46548,31.999659,36.016174,121.4,0,58-46548,10613,N/A
2025-11-23T22:06:11.589175,100,10993,32.000015,36.01626,0,0,58-10993,11653,N/A
2025-11-23T22:06:11.589175,100,11724,31.978682,35.939487,20.54,1,58-11724,11651,N/A
2025-11-23T22:06:11.589175,100,88230,31.99918,36.004345,107.6,1,58-88230,11653,N/A
2025-11-23T22:06:11.589175,100,10969,31.99941,36.014507,0,1,58-10969,11653,N/A
2025-11-23T22:06:11.589175,100,11715,31.961382,35.958183,45.64,1,58-11715,11653,N/A
2025-11-23T22:06:11.589175,100,10981,32.02105,35.843777,183.92,1,58-10981,10614,N/A
2025-11-23T22:06:11.589175,100,11442,31.999289,36.014305,105.3,1,58-11442,11652,N/A
2025-11-23T22:06:11.589175,100,70302,31.961317,35.958096,36.7,1,58-70302,11653,N/A
2025-11-23T22:06:11.589175,100,11520,31.999985,36.01446,9.93,1,58-11520,11653,N/A
2025-11-23T22:06:11.589175,100,10975,31.98912,35.943855,0,1,58-10975,11650,N/A
2025-11-23T22:06:11.589175,100,11026,31.999966,36.014378,0.93,1,58-11026,11653,N/A
2025-11-23T22:06:11.589175,100,11739,31.999546,36.00017,81.7,1,58-11739,11653,N/A
2025-11-23T22:06:11.589175,100,11544,32.000397,36.014297,0,1,58-11544,11653,N/A
2025-11-23T22:06:11.589175,100,10987,32.00008,36.014385,347.67,1,58-10987,11650,N/A
2025-11-23T22:06:11.589175,100,90702,31.96146,35.958263,43.3,1,58-90702,11653,N/A
2025-11-23T22:06:11.589175,100,50252,31.999796,36.014977,0,1,58-50252,11652,N/A
2025-11-23T22:06:11.589175,100,10996,31.99985,36.01604,0,1,58-10996,11651,N/A
2025-11-23T22:06:11.589175,100,21423,31.999952,36.016224,0,1,58-21423,11653,N/A
2025-11-23T22:06:11.589175,100,95161,32.0,36.01611,243.6,1,58-95161,11653,N/A
