ping_time,busId,lat,lng,bearing,direction,plateNumber,stopId,load
2025-11-20T06:17:35.891985,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:17:35.891985,75259,31.992846,35.88965,130.1,0,58-75259,10621,N/A
2025-11-20T06:17:35.891985,37113,31.990328,35.89294,137.5,0,58-37113,10622,N/A
2025-11-20T06:17:35.891985,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:17:35.891985,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:17:35.891985,11721,31.94774,35.915955,0,1,58-11721,10635,N/A
2025-11-20T06:17:35.891985,11490,31.949974,35.902004,314.89,1,58-11490,10634,N/A
2025-11-20T06:17:35.891985,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:17:35.891985,11535,31.966291,35.886005,53.76,1,58-11535,10629,N/A
2025-11-20T06:17:35.891985,10996,31.980978,35.89221,0,1,58-10996,10626,N/A
2025-11-20T06:17:35.891985,93341,31.94549,35.928635,27.6,1,58-93341,10643,N/A
2025-11-20T06:17:35.891985,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:17:35.891985,11541,32.020634,35.84344,253.88,1,58-11541,10642,N/A
2025-11-20T06:18:25.204955,66163,32.02086,35.84257,291.8,0,58-66163,10612,N/A
2025-11-20T06:18:25.204955,42113,32.024307,35.857437,110.7,0,58-42113,11675,N/A
2025-11-20T06:18:25.204955,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:18:25.204955,75259,31.989931,35.893368,138.5,0,58-75259,10622,N/A
2025-11-20T06:18:25.204955,37113,31.985842,35.89744,139.19,0,58-37113,10622,N/A
2025-11-20T06:18:25.204955,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:18:25.204955,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:18:25.204955,56867,31.946323,35.9252,85.1,1,58-56867,10636,N/A
2025-11-20T06:18:25.204955,11721,31.94774,35.915955,0,1,58-11721,10635,N/A
2025-11-20T06:18:25.204955,11490,31.951601,35.899002,286.95,1,58-11490,10634,N/A
2025-11-20T06:18:25.204955,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:18:25.204955,11535,31.96873,35.88656,347.06,1,58-11535,10629,N/A
2025-11-20T06:18:25.204955,10996,31.980978,35.89221,0,1,58-10996,10626,N/A
2025-11-20T06:18:25.204955,93341,31.945492,35.928635,27.6,1,58-93341,10643,N/A
2025-11-20T06:18:25.204955,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:18:25.204955,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:19:09.118306,66163,32.02086,35.84257,291.8,0,58-66163,10612,N/A
2025-11-20T06:19:09.118306,42113,32.01912,35.86435,136.5,0,58-42113,11675,N/A
2025-11-20T06:19:09.118306,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:19:09.118306,75259,31.988169,35.89522,135.1,0,58-75259,10623,N/A
2025-11-20T06:19:09.118306,37113,31.985275,35.897896,140.19,0,58-37113,10625,N/A
2025-11-20T06:19:09.118306,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:19:09.118306,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:19:09.118306,56867,31.945366,35.92875,189.5,1,58-56867,10636,N/A
2025-11-20T06:19:09.118306,11721,31.945505,35.92126,99.74,1,58-11721,10635,N/A
2025-11-20T06:19:09.118306,11490,31.952024,35.89276,290.41,1,58-11490,10634,N/A
2025-11-20T06:19:09.118306,10978,31.945415,35.928635,0,1,58-10978,10643,N/A
2025-11-20T06:19:09.118306,11535,31.97303,35.88647,7.25,1,58-11535,10629,N/A
2025-11-20T06:19:09.118306,10996,31.983078,35.894733,46.08,1,58-10996,10626,N/A
2025-11-20T06:19:09.118306,93341,31.945492,35.928635,27.6,1,58-93341,10643,N/A
2025-11-20T06:19:09.118306,63779,31.946436,35.918182,124.81,1,58-63779,10636,N/A
2025-11-20T06:19:09.118306,11541,32.020844,35.843742,189.81,1,58-11541,10642,N/A
2025-11-20T06:19:52.440336,66163,32.02086,35.84257,291.8,0,58-66163,10612,N/A
2025-11-20T06:19:52.440336,42113,32.01878,35.864727,137.9,0,58-42113,11675,N/A
2025-11-20T06:19:52.440336,11017,31.946152,35.92731,100.98,0,58-11017,10635,N/A
2025-11-20T06:19:52.440336,75259,31.985394,35.897785,133,0,58-75259,10625,N/A
2025-11-20T06:19:52.440336,37113,31.985277,35.897892,140.19,0,58-37113,10625,N/A
2025-11-20T06:19:52.440336,11532,32.02093,35.842426,304.24,0,58-11532,10613,N/A
2025-11-20T06:19:52.440336,11364,32.020767,35.84276,289.24,0,58-11364,10612,N/A
2025-11-20T06:19:52.440336,56867,31.94506,35.928623,31.3,1,58-56867,10636,N/A
2025-11-20T06:19:52.440336,11721,31.946049,35.923786,70.45,1,58-11721,10635,N/A
2025-11-20T06:19:52.440336,11490,31.953493,35.88921,296.32,1,58-11490,10632,N/A
2025-11-20T06:19:52.440336,10978,31.94794,35.915867,304.33,1,58-10978,10635,N/A
2025-11-20T06:19:52.440336,11535,31.978403,35.889427,40.95,1,58-11535,10627,N/A
2025-11-20T06:19:52.440336,10996,31.98511,35.89743,55.56,1,58-10996,10626,N/A
